Record Length,2.500000e+03,,  -0.000002500000,   4.80000,
Sample Interval,2.000000e-09,,  -0.000002498000,   4.80000,
Trigger Point,1.250000000000e+03,,  -0.000002496000,   4.80000,
,,,  -0.000002494000,   5.00000,
,,,  -0.000002492000,   4.80000,
,,,  -0.000002490000,   4.80000,
Source,CH2,,  -0.000002488000,   4.80000,
Vertical Units,V,,  -0.000002486000,   4.80000,
Vertical Scale,5.000000e+00,,  -0.000002484000,   4.80000,
Vertical Offset,-1.000000e+01,,  -0.000002482000,   5.00000,
Horizontal Units,s,,  -0.000002480000,   4.80000,
Horizontal Scale,5.000000e-07,,  -0.000002478000,   4.80000,
Pt Fmt,Y,,  -0.000002476000,   5.00000,
Yzero,0.000000e+00,,  -0.000002474000,   5.00000,
Probe Atten,1.000000e+00,,  -0.000002472000,   5.00000,
Model Number,TBS1062,,  -0.000002470000,   4.80000,
Serial Number,C010160,,  -0.000002468000,   5.00000,
Firmware Version,FV:v26.01,,  -0.000002466000,   5.00000,
,,,-00.000002464000,   5.00000,
,,,-00.000002462000,   5.00000,
,,,-00.000002460000,   5.20000,
,,,-00.000002458000,   5.00000,
,,,-00.000002456000,   5.20000,
,,,-00.000002454000,   5.20000,
,,,-00.000002452000,   5.00000,
,,,-00.000002450000,   5.00000,
,,,-00.000002448000,   5.20000,
,,,-00.000002446000,   5.20000,
,,,-00.000002444000,   5.40000,
,,,-00.000002442000,   5.20000,
,,,-00.000002440000,   5.20000,
,,,-00.000002438000,   5.40000,
,,,-00.000002436000,   5.40000,
,,,-00.000002434000,   5.40000,
,,,-00.000002432000,   5.20000,
,,,-00.000002430000,   5.40000,
,,,-00.000002428000,   5.20000,
,,,-00.000002426000,   5.40000,
,,,-00.000002424000,   5.40000,
,,,-00.000002422000,   5.40000,
,,,-00.000002420000,   5.20000,
,,,-00.000002418000,   5.40000,
,,,-00.000002416000,   5.00000,
,,,-00.000002414000,   5.40000,
,,,-00.000002412000,   5.40000,
,,,-00.000002410000,   5.20000,
,,,-00.000002408000,   5.20000,
,,,-00.000002406000,   5.20000,
,,,-00.000002404000,   5.20000,
,,,-00.000002402000,   5.40000,
,,,-00.000002400000,   5.20000,
,,,-00.000002398000,   5.20000,
,,,-00.000002396000,   5.20000,
,,,-00.000002394000,   5.20000,
,,,-00.000002392000,   5.20000,
,,,-00.000002390000,   5.20000,
,,,-00.000002388000,   5.00000,
,,,-00.000002386000,   5.20000,
,,,-00.000002384000,   4.80000,
,,,-00.000002382000,   5.00000,
,,,-00.000002380000,   5.00000,
,,,-00.000002378000,   4.80000,
,,,-00.000002376000,   4.80000,
,,,-00.000002374000,   5.00000,
,,,-00.000002372000,   4.80000,
,,,-00.000002370000,   5.00000,
,,,-00.000002368000,   4.80000,
,,,-00.000002366000,   4.80000,
,,,-00.000002364000,   4.80000,
,,,-00.000002362000,   4.80000,
,,,-00.000002360000,   4.80000,
,,,-00.000002358000,   4.80000,
,,,-00.000002356000,   4.80000,
,,,-00.000002354000,   4.60000,
,,,-00.000002352000,   4.60000,
,,,-00.000002350000,   4.60000,
,,,-00.000002348000,   4.40000,
,,,-00.000002346000,   4.40000,
,,,-00.000002344000,   4.40000,
,,,-00.000002342000,   4.20000,
,,,-00.000002340000,   4.40000,
,,,-00.000002338000,   4.40000,
,,,-00.000002336000,   4.20000,
,,,-00.000002334000,   4.20000,
,,,-00.000002332000,   4.20000,
,,,-00.000002330000,   4.20000,
,,,-00.000002328000,   4.20000,
,,,-00.000002326000,   4.20000,
,,,-00.000002324000,   4.00000,
,,,-00.000002322000,   4.00000,
,,,-00.000002320000,   3.60000,
,,,-00.000002318000,   4.00000,
,,,-00.000002316000,   3.80000,
,,,-00.000002314000,   3.60000,
,,,-00.000002312000,   3.60000,
,,,-00.000002310000,   3.60000,
,,,-00.000002308000,   3.40000,
,,,-00.000002306000,   3.40000,
,,,-00.000002304000,   3.20000,
,,,-00.000002302000,   3.20000,
,,,-00.000002300000,   3.20000,
,,,-00.000002298000,   3.20000,
,,,-00.000002296000,   3.20000,
,,,-00.000002294000,   3.00000,
,,,-00.000002292000,   3.20000,
,,,-00.000002290000,   3.20000,
,,,-00.000002288000,   2.80000,
,,,-00.000002286000,   2.80000,
,,,-00.000002284000,   2.60000,
,,,-00.000002282000,   2.40000,
,,,-00.000002280000,   2.40000,
,,,-00.000002278000,   2.60000,
,,,-00.000002276000,   2.60000,
,,,-00.000002274000,   2.60000,
,,,-00.000002272000,   2.40000,
,,,-00.000002270000,   2.40000,
,,,-00.000002268000,   2.20000,
,,,-00.000002266000,   2.20000,
,,,-00.000002264000,   2.20000,
,,,-00.000002262000,   2.00000,
,,,-00.000002260000,   1.80000,
,,,-00.000002258000,   1.80000,
,,,-00.000002256000,   1.80000,
,,,-00.000002254000,   1.80000,
,,,-00.000002252000,   1.80000,
,,,-00.000002250000,   1.60000,
,,,-00.000002248000,   1.20000,
,,,-00.000002246000,   1.40000,
,,,-00.000002244000,   1.20000,
,,,-00.000002242000,   1.20000,
,,,-00.000002240000,   1.00000,
,,,-00.000002238000,   1.00000,
,,,-00.000002236000,   1.00000,
,,,-00.000002234000,   1.00000,
,,,-00.000002232000,   1.20000,
,,,-00.000002230000,   0.60000,
,,,-00.000002228000,   0.60000,
,,,-00.000002226000,   0.80000,
,,,-00.000002224000,   0.60000,
,,,-00.000002222000,   0.40000,
,,,-00.000002220000,   0.20000,
,,,-00.000002218000,   0.20000,
,,,-00.000002216000,   0.20000,
,,,-00.000002214000,  -0.20000,
,,,-00.000002212000,   0.00000,
,,,-00.000002210000,  -0.20000,
,,,-00.000002208000,   0.00000,
,,,-00.000002206000,  -0.20000,
,,,-00.000002204000,  -0.40000,
,,,-00.000002202000,  -0.20000,
,,,-00.000002200000,  -0.60000,
,,,-00.000002198000,  -0.80000,
,,,-00.000002196000,  -0.60000,
,,,-00.000002194000,  -0.60000,
,,,-00.000002192000,  -0.80000,
,,,-00.000002190000,  -0.60000,
,,,-00.000002188000,  -0.80000,
,,,-00.000002186000,  -1.20000,
,,,-00.000002184000,  -1.20000,
,,,-00.000002182000,  -1.20000,
,,,-00.000002180000,  -1.40000,
,,,-00.000002178000,  -1.40000,
,,,-00.000002176000,  -1.40000,
,,,-00.000002174000,  -1.60000,
,,,-00.000002172000,  -1.60000,
,,,-00.000002170000,  -1.80000,
,,,-00.000002168000,  -1.60000,
,,,-00.000002166000,  -1.80000,
,,,-00.000002164000,  -2.00000,
,,,-00.000002162000,  -2.00000,
,,,-00.000002160000,  -2.20000,
,,,-00.000002158000,  -2.40000,
,,,-00.000002156000,  -2.40000,
,,,-00.000002154000,  -2.40000,
,,,-00.000002152000,  -2.40000,
,,,-00.000002150000,  -2.40000,
,,,-00.000002148000,  -2.40000,
,,,-00.000002146000,  -2.60000,
,,,-00.000002144000,  -2.80000,
,,,-00.000002142000,  -2.80000,
,,,-00.000002140000,  -2.80000,
,,,-00.000002138000,  -2.80000,
,,,-00.000002136000,  -3.00000,
,,,-00.000002134000,  -3.20000,
,,,-00.000002132000,  -3.20000,
,,,-00.000002130000,  -3.40000,
,,,-00.000002128000,  -3.40000,
,,,-00.000002126000,  -3.40000,
,,,-00.000002124000,  -3.20000,
,,,-00.000002122000,  -3.40000,
,,,-00.000002120000,  -3.60000,
,,,-00.000002118000,  -3.60000,
,,,-00.000002116000,  -3.60000,
,,,-00.000002114000,  -3.40000,
,,,-00.000002112000,  -4.00000,
,,,-00.000002110000,  -3.80000,
,,,-00.000002108000,  -4.00000,
,,,-00.000002106000,  -3.80000,
,,,-00.000002104000,  -4.00000,
,,,-00.000002102000,  -4.00000,
,,,-00.000002100000,  -4.20000,
,,,-00.000002098000,  -4.20000,
,,,-00.000002096000,  -4.00000,
,,,-00.000002094000,  -4.20000,
,,,-00.000002092000,  -4.20000,
,,,-00.000002090000,  -4.20000,
,,,-00.000002088000,  -4.60000,
,,,-00.000002086000,  -4.40000,
,,,-00.000002084000,  -4.60000,
,,,-00.000002082000,  -4.60000,
,,,-00.000002080000,  -4.40000,
,,,-00.000002078000,  -4.60000,
,,,-00.000002076000,  -4.80000,
,,,-00.000002074000,  -4.60000,
,,,-00.000002072000,  -4.80000,
,,,-00.000002070000,  -5.00000,
,,,-00.000002068000,  -4.80000,
,,,-00.000002066000,  -5.00000,
,,,-00.000002064000,  -4.80000,
,,,-00.000002062000,  -5.00000,
,,,-00.000002060000,  -5.20000,
,,,-00.000002058000,  -5.20000,
,,,-00.000002056000,  -5.00000,
,,,-00.000002054000,  -5.00000,
,,,-00.000002052000,  -5.20000,
,,,-00.000002050000,  -5.40000,
,,,-00.000002048000,  -5.20000,
,,,-00.000002046000,  -5.40000,
,,,-00.000002044000,  -5.40000,
,,,-00.000002042000,  -5.40000,
,,,-00.000002040000,  -5.00000,
,,,-00.000002038000,  -5.60000,
,,,-00.000002036000,  -5.60000,
,,,-00.000002034000,  -5.20000,
,,,-00.000002032000,  -5.60000,
,,,-00.000002030000,  -5.40000,
,,,-00.000002028000,  -5.60000,
,,,-00.000002026000,  -5.40000,
,,,-00.000002024000,  -5.40000,
,,,-00.000002022000,  -5.60000,
,,,-00.000002020000,  -5.40000,
,,,-00.000002018000,  -5.60000,
,,,-00.000002016000,  -5.60000,
,,,-00.000002014000,  -5.60000,
,,,-00.000002012000,  -5.60000,
,,,-00.000002010000,  -5.60000,
,,,-00.000002008000,  -5.40000,
,,,-00.000002006000,  -5.60000,
,,,-00.000002004000,  -5.60000,
,,,-00.000002002000,  -5.60000,
,,,-00.000002000000,  -5.40000,
,,,-00.000001998000,  -5.60000,
,,,-00.000001996000,  -5.60000,
,,,-00.000001994000,  -5.60000,
,,,-00.000001992000,  -5.60000,
,,,-00.000001990000,  -5.80000,
,,,-00.000001988000,  -5.60000,
,,,-00.000001986000,  -5.60000,
,,,-00.000001984000,  -5.40000,
,,,-00.000001982000,  -5.80000,
,,,-00.000001980000,  -5.60000,
,,,-00.000001978000,  -5.80000,
,,,-00.000001976000,  -5.60000,
,,,-00.000001974000,  -5.40000,
,,,-00.000001972000,  -5.60000,
,,,-00.000001970000,  -5.40000,
,,,-00.000001968000,  -5.40000,
,,,-00.000001966000,  -5.20000,
,,,-00.000001964000,  -5.60000,
,,,-00.000001962000,  -5.20000,
,,,-00.000001960000,  -5.40000,
,,,-00.000001958000,  -5.40000,
,,,-00.000001956000,  -5.20000,
,,,-00.000001954000,  -5.40000,
,,,-00.000001952000,  -5.20000,
,,,-00.000001950000,  -5.40000,
,,,-00.000001948000,  -5.00000,
,,,-00.000001946000,  -5.20000,
,,,-00.000001944000,  -5.00000,
,,,-00.000001942000,  -5.00000,
,,,-00.000001940000,  -5.00000,
,,,-00.000001938000,  -5.40000,
,,,-00.000001936000,  -5.00000,
,,,-00.000001934000,  -5.20000,
,,,-00.000001932000,  -5.20000,
,,,-00.000001930000,  -5.00000,
,,,-00.000001928000,  -4.80000,
,,,-00.000001926000,  -4.80000,
,,,-00.000001924000,  -4.80000,
,,,-00.000001922000,  -4.80000,
,,,-00.000001920000,  -4.80000,
,,,-00.000001918000,  -4.80000,
